_id,Customer Id,Artist Name,Artist Reputation,Height,Width,Weight,Material,Price Of Sculpture,Base Shipping Price,International,Express Shipment,Installation Included,Transport,Fragile,Customer Information,Remote Location,Scheduled Date,Delivery Date,Customer Location,Cost
66735640b18d03bc02f52815,fffe3600340036003500,Sharon Greene,0.37,13.0,,121463.0,Stone,601.86,66.32,Yes,No,Yes,Airways,No,Wealthy,No,04/21/18,04/19/18,"East Arthurside, UT 32764",4943.58
66735640b18d03bc02f52a59,fffe350037003300,Flor Holder,0.47,16.0,6.0,399.0,,4.47,23.5,No,No,Yes,,Yes,Working Class,Yes,12/25/18,12/29/18,"West Johnchester, NJ 18873",269.99
66735640b18d03bc02f519fc,fffe3200380037003400,Joe Contreras,0.18,11.0,7.0,,Brass,6.26,17.66,Yes,No,No,Waterways,No,Working Class,No,07/08/15,07/12/15,FPO AE 84384,-157.55
66735640b18d03bc02f5224d,fffe3700300037003800,Brandon Schaeffer,0.08,26.0,11.0,461.0,Wood,6.59,20.13,Yes,No,No,Waterways,No,Working Class,No,01/22/15,01/25/15,"Kyleville, HI 98572",126.3
66735640b18d03bc02f51f41,fffe3500300035003400,James Richardson,0.13,25.0,14.0,11898.0,Brass,6.55,34.11,No,No,No,Waterways,No,Working Class,No,12/07/17,12/10/17,"Lake Rachelfurt, OR 64843",219.71
66735640b18d03bc02f52cf0,fffe3200320032003900,Ben Maple,0.74,13.0,6.0,24018.0,Marble,180.61,65.25,Yes,No,No,Airways,No,Working Class,No,09/16/16,09/13/16,"Cindyborough, VA 99086",1335.55
66735640b18d03bc02f5290d,fffe3800340030003000,Vincent Ng,0.37,44.0,22.0,1521.0,Wood,10.05,14.24,Yes,No,No,Waterways,No,Wealthy,Yes,06/30/16,07/01/16,"New Erin, MN 22915",220.84
66735640b18d03bc02f52b57,fffe3400320039003000,Christine Albert,0.39,3.0,3.0,164.0,,4.56,22.96,Yes,Yes,No,Airways,No,Wealthy,No,08/25/15,08/21/15,DPO AE 01017,297.94
66735640b18d03bc02f529a6,fffe370033003300,Eileen Ryans,,13.0,7.0,,Aluminium,3.87,18.18,Yes,No,No,Waterways,No,Working Class,No,07/13/15,07/13/15,"Port Amy, DC 16366",195.28
66735640b18d03bc02f53049,fffe3700320037003400,Paul Monk,0.71,5.0,4.0,1018.0,Marble,5.74,13.81,Yes,Yes,No,Airways,No,Wealthy,No,09/21/16,09/21/16,"East Craig, AL 27334",346.76
66735640b18d03bc02f51d3d,fffe3800350039003700,Linda Steele,0.9,39.0,13.0,10641.0,Bronze,66.06,94.8,No,No,No,Roadways,No,Wealthy,No,05/17/18,05/13/18,"East Brittany, DE 67141",7075.14
66735640b18d03bc02f51bd4,fffe3500320037003600,Rebecca Crawford,0.23,11.0,6.0,,,4.06,12.0,No,No,No,Roadways,No,Working Class,No,02/08/16,02/11/16,"Sarahburgh, SD 41841",101.29
66735640b18d03bc02f5245e,fffe3300320032003000,George Brandon,,28.0,8.0,294921.0,,396.95,52.01,No,Yes,No,Roadways,No,Wealthy,,02/09/18,02/08/18,"Cookport, VA 21221",5351.08
66735640b18d03bc02f519f5,fffe3900380039003900,Mary Cohen,0.66,8.0,4.0,92.0,Aluminium,6.91,10.71,No,Yes,No,Airways,No,Wealthy,Yes,09/21/15,09/17/15,FPO AP 35358,-304.57
66735640b18d03bc02f52438,fffe310036003000,Amy Mcdaniel,0.09,4.0,4.0,73.0,,6.35,23.54,No,No,Yes,Roadways,Yes,Working Class,,05/17/16,05/19/16,"Curryview, DC 14230",150.57
66735640b18d03bc02f52aa5,fffe3900360030003200,Dale Mcdonald,0.65,12.0,6.0,553.0,Bronze,5.35,13.75,No,No,No,Roadways,No,Working Class,No,02/09/16,02/05/16,DPO AA 94140,274.96
66735640b18d03bc02f5201b,fffe330030003700,Robert Wall,0.09,10.0,4.0,59.0,Wood,5.3,15.74,Yes,Yes,No,,No,Working Class,No,04/11/15,04/11/15,"Rodriguezside, DE 64300",123.68
66735640b18d03bc02f51b0d,fffe3300300034003700,Marlon Patel,0.02,7.0,4.0,34.0,Wood,3.34,15.53,No,No,Yes,Roadways,No,Working Class,Yes,06/16/15,06/16/15,"West Mary, RI 44305",-112.51
66735640b18d03bc02f5304f,fffe3400390033003700,Ruby Mendez,0.41,43.0,32.0,53118478.0,Stone,135878.04,70.4,Yes,No,Yes,Waterways,No,Working Class,Yes,06/13/17,06/17/17,"Saraburgh, MN 17217",221014.39
66735640b18d03bc02f5301d,fffe3500350033003000,Joshua Bauer,,30.0,9.0,1387.0,Aluminium,5.0,15.49,Yes,No,Yes,,No,Working Class,,02/04/19,02/02/19,"North Michelleborough, CT 13441",366.0
66735640b18d03bc02f530a0,fffe340039003800,Rodrick Perkins,0.21,10.0,5.0,333.0,Clay,3.46,21.89,No,No,Yes,,Yes,Wealthy,,05/31/16,06/04/16,"Daniellechester, IA 71126",176.59
66735640b18d03bc02f52464,fffe3700330039003200,Gloria Powell,0.3,21.0,13.0,6925.0,Brass,34.19,67.78,No,No,No,Roadways,No,Wealthy,No,07/04/19,07/06/19,"Port Brandonchester, IN 08651",575.91
66735640b18d03bc02f5246a,fffe3500390036003600,Katrina Levy,,12.0,7.0,11887.0,Marble,46.57,34.87,No,No,No,Waterways,No,Working Class,No,06/28/15,06/26/15,"Port Kathleen, WI 66388",440.66
66735640b18d03bc02f52505,fffe3200310032003000,Iris Werts,0.87,,15.0,1089134.0,Marble,7109.65,73.1,No,No,No,Roadways,No,Working Class,Yes,08/07/16,08/11/16,"Rogersmouth, UT 67470",372841.67
66735640b18d03bc02f52897,fffe3300310035003300,Patricia Jaimes,0.36,,16.0,1605514.0,Marble,7259.52,52.11,No,No,No,Roadways,No,Working Class,No,07/15/19,07/15/19,"North Morganchester, WA 04958",39655.0
66735640b18d03bc02f52e1e,fffe3100390034003600,Marsha Jimerez,0.47,50.0,15.0,1149.0,Wood,5.14,12.16,No,No,No,,No,Working Class,,03/30/17,04/01/17,"Mcdonaldside, AZ 90868",206.1
66735640b18d03bc02f53210,fffe3800330031003000,Allen Jackson,0.0,34.0,21.0,8786922.0,Stone,3651.0,73.35,No,Yes,No,Roadways,No,Wealthy,No,05/28/18,05/25/18,"Thomasside, NH 27097",24477.76
66735640b18d03bc02f52f4c,fffe310032003000,Dora Johnson,0.15,30.0,20.0,7165555.0,Stone,27252.25,47.34,No,Yes,No,Roadways,No,Working Class,,07/27/18,07/25/18,"Jasmineborough, NH 27462",90576.09
66735640b18d03bc02f52412,fffe3400310034003700,Leonard Grant,,39.0,14.0,50723.0,Bronze,169.06,98.77,No,Yes,No,Airways,No,Working Class,No,08/15/16,08/19/16,"New Dana, NY 20207",2246.72
66735640b18d03bc02f51d51,fffe350039003300,Michele Gildea,0.52,17.0,7.0,163.0,Wood,4.83,13.07,No,Yes,Yes,Airways,No,Wealthy,Yes,10/02/16,10/02/16,"Marktown, MT 98797",242.1
66735640b18d03bc02f51e65,fffe3400310030003100,Brenda Bailey,0.38,39.0,13.0,14380.0,Bronze,40.92,91.04,No,No,Yes,Roadways,No,Working Class,No,12/20/15,12/20/15,"Michaelview, DE 67209",1090.4
66735640b18d03bc02f52524,fffe3400320030003700,Ryan Hecht,0.44,17.0,,1298.0,Clay,4.45,13.72,Yes,No,No,Airways,Yes,Working Class,No,07/04/15,06/30/15,"West Todd, ME 96744",246.03
66735640b18d03bc02f51ba2,fffe3700390037003200,Robert Stonestreet,0.34,38.0,19.0,1129.0,Wood,6.41,23.82,Yes,No,Yes,Waterways,No,Wealthy,Yes,03/20/17,03/22/17,"Catherineton, AZ 24550",-342.42
66735640b18d03bc02f531df,fffe3800350035003900,Antione Dedmon,0.62,30.0,8.0,517.0,Wood,5.81,13.64,No,No,No,Roadways,No,Working Class,No,06/09/18,06/09/18,"West Karenborough, MO 96748",268.69
66735640b18d03bc02f5211a,fffe3300330037003300,Annette Williams,0.3,9.0,4.0,572.0,Brass,6.29,13.85,No,Yes,Yes,,No,Working Class,No,01/12/19,01/08/19,"Brettland, GA 83007",216.11
66735640b18d03bc02f520e7,fffe3800390034003500,Kenneth Bellmay,0.18,23.0,10.0,14363.0,Brass,8.16,83.97,No,No,No,Roadways,No,Wealthy,Yes,04/22/18,04/25/18,"West Edwardshire, ID 51458",531.42
66735640b18d03bc02f52780,fffe3600380038003200,Gwen Russell,0.71,3.0,3.0,39.0,Bronze,6.42,21.71,No,Yes,No,Roadways,No,Wealthy,No,11/21/17,11/24/17,"West Douglas, MI 46271",302.12
66735640b18d03bc02f52427,fffe3900370036003200,Edith Drain,0.54,13.0,8.0,52.0,Wood,3.92,20.08,No,Yes,No,Roadways,No,Wealthy,No,07/03/16,07/01/16,"New Sharon, AZ 87598",262.35
66735640b18d03bc02f52d9d,fffe3100300033003000,Marilyn Chandler,0.27,3.0,,32.0,Bronze,5.28,13.66,Yes,No,No,Airways,No,Working Class,No,12/14/16,12/13/16,"Dixontown, TN 55597",154.7
66735640b18d03bc02f530e8,fffe3400360032003300,Rosalina Schaeffer,0.2,33.0,27.0,15043.0,Clay,29.06,91.08,No,Yes,Yes,,Yes,Wealthy,No,07/15/16,07/18/16,"Jordanport, LA 92304",956.83
66735640b18d03bc02f529bc,fffe3200300034003700,Frank Hunter,0.56,44.0,11.0,691.0,Wood,4.36,18.2,No,Yes,No,Roadways,No,Working Class,Yes,06/04/17,06/06/17,"South Rhondatown, CT 62494",343.3
66735640b18d03bc02f522ed,fffe3300360037003000,Allen Alderman,0.07,22.0,,1297.0,Clay,6.15,20.2,Yes,No,No,Waterways,Yes,Working Class,No,10/15/18,10/16/18,"Port Brittanyview, VT 29302",154.4
66735640b18d03bc02f51c7a,fffe3700320031003000,Paula Hilliard,0.23,3.0,3.0,55.0,Brass,4.78,13.11,Yes,No,No,Waterways,No,Working Class,No,03/19/15,03/22/15,"Suarezchester, WA 76188",132.09
66735640b18d03bc02f52a49,fffe390039003000,Alberto Guthrie,0.19,,21.0,9294079.0,Stone,13570.34,91.02,No,No,No,Roadways,No,Working Class,No,05/30/18,05/30/18,"Ericborough, WV 81006",28088.47
66735640b18d03bc02f51f2d,fffe3600390039003900,Julia Hafferkamp,0.64,29.0,22.0,94774.0,Brass,517.01,75.64,No,Yes,No,Airways,No,Wealthy,No,05/27/18,05/30/18,"Youngburgh, AR 20345",7884.16
66735640b18d03bc02f51b74,fffe3800370033003800,Emily Lindsey,0.65,14.0,8.0,126.0,Wood,3.22,19.2,No,No,No,Airways,No,Working Class,No,07/06/17,07/07/17,DPO AA 11018,-258.36
66735640b18d03bc02f5274b,fffe3200300036003900,Adam Loepp,0.73,,7.0,3267.0,Brass,16.35,22.29,Yes,No,No,Waterways,No,Working Class,,08/01/16,07/30/16,"Josephton, AK 05683",427.8
66735640b18d03bc02f5249d,fffe3600370036003400,Valentin Sexton,0.46,41.0,12.0,75499.0,Brass,138.49,91.4,No,No,No,Roadways,No,Working Class,Yes,11/10/16,11/07/16,"South Lucas, WV 47078",1583.47
66735640b18d03bc02f52180,fffe3800320038003400,Robert Bardo,0.29,13.0,6.0,49743.0,Stone,154.02,81.2,Yes,Yes,Yes,Airways,No,Wealthy,No,07/05/18,07/05/18,"Arnoldchester, SC 76306",1187.24
66735640b18d03bc02f51f36,fffe3700330035003200,Colin Hopkins,0.91,6.0,4.0,2718.0,Marble,30.13,21.54,Yes,Yes,No,Airways,No,Wealthy,No,03/02/19,03/05/19,"Morgantown, NC 23658",631.84
66735640b18d03bc02f51d62,fffe3600360035003300,Emily Fettig,0.77,7.0,4.0,55.0,Wood,4.56,20.16,Yes,Yes,Yes,Airways,No,Wealthy,No,08/15/19,08/16/19,FPO AP 76382,324.82
66735640b18d03bc02f51b62,fffe3800390037003100,Daniel Courtney,0.14,35.0,15.0,773.0,Wood,3.4,14.3,No,Yes,Yes,Airways,No,Working Class,No,04/27/17,04/26/17,"South Christina, AR 57836",-157.32
66735640b18d03bc02f52493,fffe3300310030003100,Pearl Mcdevitt,0.41,31.0,8.0,903700.0,Stone,2372.38,74.6,No,No,Yes,Roadways,No,Working Class,No,01/30/15,01/28/15,"New Alan, OR 17114",7903.16
66735640b18d03bc02f52c93,fffe3900300034003500,Ronnie Kim,0.53,36.0,8.0,188.0,Wood,4.64,19.75,Yes,No,No,Waterways,No,Wealthy,No,03/18/15,03/14/15,"East Philip, IA 09547",354.88
66735640b18d03bc02f52332,fffe3900310038003600,Anna Brown,0.04,19.0,10.0,2857.0,Clay,7.81,22.81,Yes,Yes,Yes,Airways,Yes,Wealthy,No,11/30/17,11/28/17,"Gonzalesville, NE 10669",274.88
66735640b18d03bc02f52a34,fffe320034003100,Carolyn Hernandez,0.69,,5.0,63.0,Clay,3.38,24.53,No,No,No,,Yes,Working Class,No,10/18/17,10/18/17,"Smithmouth, SC 68281",254.48
66735640b18d03bc02f527a2,fffe3700320034003100,Alexander Mullins,0.81,19.0,7.0,2535.0,Bronze,9.23,22.87,No,Yes,Yes,Airways,No,Working Class,No,07/28/16,08/01/16,"Blackwellview, WV 26139",1784.49
66735640b18d03bc02f51b32,fffe3400340037003800,Vernon Castaneda,0.81,4.0,3.0,,Brass,4.43,17.42,No,Yes,No,,No,Working Class,No,07/04/16,07/07/16,DPO AE 69480,-220.28
66735640b18d03bc02f53249,fffe3700320034003000,Kevin Altro,0.52,22.0,11.0,190.0,Wood,3.1,13.95,No,No,Yes,Roadways,No,Working Class,No,01/04/16,01/05/16,"East Sharon, GA 91018",216.87
66735640b18d03bc02f52e95,fffe3700370031003000,Neil Voss,0.2,7.0,5.0,451.0,Brass,6.75,20.19,No,No,No,Roadways,No,Wealthy,No,05/09/19,05/10/19,"West Christopher, CT 26831",187.49
66735640b18d03bc02f52837,fffe3500300034003100,Jacqueline Stack,0.22,21.0,11.0,3492.0,Clay,6.73,14.78,No,No,No,Waterways,Yes,Working Class,No,10/19/18,10/18/18,"East Roberthaven, OK 09865",171.72
66735640b18d03bc02f52389,fffe3600370032003600,Leslie Major,0.73,27.0,12.0,390819.0,Marble,858.28,76.06,No,No,Yes,Roadways,No,Working Class,No,07/14/18,07/12/18,"West Erin, MT 34542",47440.33
66735640b18d03bc02f5222f,fffe3500300039003700,Cori Goodman,0.24,14.0,8.0,6055.0,,13.32,70.58,No,No,No,Waterways,No,Working Class,No,02/07/19,02/03/19,"West Arielside, WV 51342",467.75
66735640b18d03bc02f51bc1,fffe3400300039003100,Scott Mitchell,0.29,,9.0,1382.0,,4.98,15.04,No,No,Yes,,Yes,Wealthy,No,02/13/19,02/13/19,"Jeffreyborough, AZ 14516",224.14
66735640b18d03bc02f5320b,fffe3300370032003800,Robert Mendoza,0.64,29.0,8.0,3534.0,Clay,8.3,10.11,No,No,No,,Yes,Working Class,No,12/06/16,12/09/16,"South Daniel, NV 62787",461.17
66735640b18d03bc02f52778,fffe3400330039003300,Rose Wylie,0.22,19.0,9.0,13417.0,,39.19,89.07,No,Yes,No,Airways,No,Wealthy,No,02/14/19,02/14/19,"New Cassandraland, HI 75199",673.45
66735640b18d03bc02f51e86,fffe3200340038003500,Lyndsey Bowen,0.16,,4.0,,Marble,6.83,20.85,No,No,No,Roadways,No,Working Class,No,02/09/19,02/12/19,"Millerborough, VT 20848",191.0
66735640b18d03bc02f52793,fffe3100300034003900,Joel Williams,0.92,45.0,8.0,7128.0,,46.52,78.43,Yes,No,No,Airways,No,Wealthy,No,03/14/17,03/17/17,"Port Elaine, NY 51162",4302.85
66735640b18d03bc02f52602,fffe390039003600,Thomas Chapman,,,17.0,1529.0,Aluminium,4.08,18.23,No,Yes,No,Roadways,No,Working Class,No,01/16/15,01/16/15,"North Yolandabury, IN 59870",211.36
66735640b18d03bc02f531f5,fffe3100380038003800,Jay Speaks,,4.0,,96.0,Brass,4.3,14.1,No,No,No,,No,Working Class,,06/27/19,07/01/19,"South Jamesfort, DE 68925",135.26
66735640b18d03bc02f52f53,fffe3800340030003900,Abby Phillips,0.24,16.0,6.0,3591.0,Brass,16.83,13.39,Yes,No,Yes,Waterways,No,Working Class,Yes,06/13/17,06/14/17,"Lake Kathryn, MT 24398",201.21
66735640b18d03bc02f529a2,fffe3200360034003100,Patricia Gomez,0.78,11.0,6.0,42413.0,,201.86,84.96,No,Yes,No,,No,Working Class,No,07/05/17,07/06/17,"Johnsonfort, IA 53202",2119.68
66735640b18d03bc02f5328c,fffe3200350033003500,Lloyd Sartin,0.38,30.0,9.0,649.0,Wood,5.23,15.0,No,Yes,Yes,,No,Wealthy,,01/28/18,01/25/18,"Port Jason, SD 78959",268.72
66735640b18d03bc02f52c69,fffe3600340030003500,Johnnie Garcia,0.16,9.0,,73.0,Wood,5.63,13.46,No,No,No,,No,Wealthy,Yes,12/29/15,12/29/15,"Youngview, WA 75724",125.5
66735640b18d03bc02f51b2d,fffe3600360037003600,Emily Simpson,0.51,9.0,5.0,327.0,Clay,3.28,16.96,Yes,No,No,Waterways,Yes,Working Class,Yes,06/14/16,06/18/16,"Paultown, MI 24392",-186.92
66735640b18d03bc02f52486,fffe3800330035003800,Deloris Moore,0.86,13.0,6.0,299.0,Aluminium,3.72,15.3,No,No,No,Roadways,No,Working Class,No,10/26/18,10/28/18,"Johnshire, NE 65029",289.43
66735640b18d03bc02f5239b,fffe3400360034003300,Cesar Ochoa,0.02,27.0,13.0,483.0,Wood,5.47,24.98,No,No,No,,No,Working Class,No,09/25/15,09/28/15,"Jacktown, OR 20472",125.18
66735640b18d03bc02f52909,fffe3100350032003500,Jeffrey Coplan,,26.0,10.0,,Bronze,11.48,98.5,Yes,No,Yes,Airways,No,Wealthy,,04/20/17,04/20/17,FPO AP 53314,679.86
66735640b18d03bc02f52eeb,fffe3500310030003200,Jessie Huard,0.62,25.0,,1999.0,Aluminium,14.66,18.45,No,No,No,Airways,No,Working Class,No,12/16/17,12/18/17,"North Thomaston, DE 27329",341.81
66735640b18d03bc02f51ed2,fffe3400350035003900,Matthew Opheim,0.13,17.0,7.0,210.0,Wood,6.41,15.43,No,No,No,Airways,No,Wealthy,No,05/19/17,05/19/17,"Taylorport, IA 03071",131.79
66735640b18d03bc02f52b21,fffe3200380031003500,Teresa Cruz,,20.0,9.0,6659.0,Bronze,72.89,28.6,Yes,No,No,Waterways,No,Working Class,No,05/20/19,05/16/19,"South Nancyfort, LA 48012",3596.84
66735640b18d03bc02f52c7c,fffe3300310039003800,Angella Blews,0.66,11.0,6.0,,,104.88,44.29,Yes,No,No,,No,Working Class,,12/15/18,12/17/18,"Lauriefort, GA 09802",803.14
66735640b18d03bc02f52914,fffe3200340036003200,Donald White,0.6,27.0,13.0,29541.0,Bronze,124.96,74.15,Yes,No,Yes,Airways,No,Working Class,No,07/18/16,07/18/16,"Hintonland, TN 92740",1856.51
66735640b18d03bc02f5275f,fffe310036003900,Michael Wulf,0.7,19.0,11.0,6979.0,Bronze,4.28,66.38,Yes,No,No,,No,Working Class,No,10/01/17,10/05/17,"South Samanthahaven, VT 05130",999.66
66735640b18d03bc02f530b6,fffe3200350031003800,Virginia Kroells,0.47,19.0,8.0,2051.0,Clay,3.91,17.22,Yes,No,No,Waterways,Yes,Working Class,No,06/25/15,06/27/15,FPO AP 73708,224.07
66735640b18d03bc02f52f9f,fffe310033003700,John Brown,0.17,17.0,8.0,1803.0,Clay,7.48,23.43,Yes,No,No,Waterways,Yes,Working Class,No,08/05/17,08/04/17,"Parkermouth, ME 86024",200.39
66735640b18d03bc02f52dc4,fffe3400330037003200,Audrey Bailey,0.12,12.0,7.0,,Marble,56.51,89.04,Yes,Yes,No,Airways,No,Working Class,,07/07/16,07/08/16,APO AP 70111,629.68
66735640b18d03bc02f51dfa,fffe3100370037003500,John Howard,0.2,19.0,8.0,5202.0,Bronze,11.91,40.62,Yes,No,No,Roadways,No,Working Class,No,04/17/19,04/17/19,"Davidport, IL 68115",336.57
66735640b18d03bc02f52fca,fffe3500370037003900,Linda Merry,0.63,30.0,11.0,31658.0,Brass,136.74,73.67,Yes,No,No,Waterways,No,Wealthy,Yes,04/23/16,04/20/16,"Port Marissachester, WI 39145",1822.3
66735640b18d03bc02f52b1d,fffe3100340034003700,Jose Riley,0.85,17.0,7.0,234.0,Wood,4.6,12.19,No,No,Yes,Roadways,No,Wealthy,No,05/12/17,05/14/17,"Elizabethborough, GA 05793",363.51
66735640b18d03bc02f52541,fffe360034003000,Noemi Scott,0.83,15.0,6.0,184.0,Wood,3.7,20.07,Yes,No,No,Waterways,No,Wealthy,No,02/05/15,02/03/15,"North Alexis, IN 48022",445.38
66735640b18d03bc02f52f01,fffe3400340032003300,Tessa Marino,0.02,23.0,13.0,1599.0,Aluminium,3.67,18.47,No,No,Yes,Waterways,No,Working Class,No,02/13/19,02/10/19,"New Katherinemouth, MS 24472",147.83
66735640b18d03bc02f52ffb,fffe3200320038003600,Kevin Han,0.71,13.0,8.0,111036.0,Stone,182.87,85.37,No,No,No,Roadways,No,Working Class,No,01/29/16,02/01/16,"Hoganville, MD 76391",1429.07
66735640b18d03bc02f522a5,fffe3900380038003900,Jacqueline Callahan,0.78,26.0,6.0,78.0,Wood,5.29,11.41,No,No,Yes,Roadways,No,Wealthy,No,08/15/18,08/19/18,"New Brandi, IL 15185",364.96
66735640b18d03bc02f52533,fffe3600320032003600,Shelley Wiesner,0.56,39.0,12.0,3337.0,Aluminium,5.88,17.0,Yes,No,No,Waterways,No,Working Class,,05/03/18,05/04/18,"Port Nicoleport, WA 16546",346.33
66735640b18d03bc02f52ab2,fffe3500320035003900,Katie Partlow,0.21,16.0,6.0,4692.0,Brass,12.86,22.15,Yes,No,No,Waterways,No,Working Class,,12/21/16,12/21/16,"Port Jacqueline, OH 33284",206.01
66735640b18d03bc02f52000,fffe3800380031003700,Kenneth Shuman,0.42,10.0,4.0,79.0,Wood,3.64,16.57,Yes,Yes,Yes,Airways,No,Wealthy,No,04/18/19,04/20/19,"Guzmanstad, CA 25131",190.06
66735640b18d03bc02f53223,fffe3500390030003000,Dorothy Bolton,0.37,35.0,,5052.0,Clay,5.65,46.0,No,Yes,Yes,,Yes,Working Class,No,02/20/17,02/22/17,"East Sabrinaton, CO 67405",615.6
66735640b18d03bc02f51a3e,fffe3200300030003900,Mary Martin,0.41,28.0,16.0,,Wood,3.13,24.92,Yes,Yes,No,Airways,No,Working Class,No,11/14/17,11/11/17,"Sanchezbury, GA 78045",-326.66
66735640b18d03bc02f52b65,fffe3600370035003600,Tessie Graham,0.48,9.0,5.0,63.0,Wood,5.13,20.07,No,No,No,Roadways,No,Working Class,No,03/02/15,03/01/15,"Millertown, KS 97251",201.98
66735640b18d03bc02f52129,fffe3500340034003300,Ralph Witte,,16.0,6.0,2077.0,Brass,9.15,15.58,Yes,No,No,Waterways,No,Working Class,,01/23/17,01/23/17,"New Catherine, MD 67761",2469.49
66735640b18d03bc02f52da8,fffe3100360038003900,Donald Chauarria,0.84,18.0,8.0,10801.0,Brass,102.63,88.99,No,Yes,Yes,Airways,No,Wealthy,No,09/24/15,09/24/15,"Ochoashire, UT 64609",2579.86
66735640b18d03bc02f52adf,fffe3900340039003900,Margaret Brown,0.83,22.0,10.0,493.0,Aluminium,3.45,17.9,No,No,No,Roadways,No,Wealthy,No,07/04/16,06/30/16,"Catherinebury, KS 80971",544.25
66735640b18d03bc02f524cf,fffe3200330034003000,William Villanueva,,20.0,8.0,6522.0,Bronze,15.4,49.19,Yes,No,No,,No,Working Class,No,05/19/19,05/18/19,"Johnsonberg, MT 53505",821.33
66735640b18d03bc02f525c2,fffe3300330030003200,Ethel Hutchinson,0.7,17.0,8.0,8439.0,Brass,74.37,93.21,No,No,Yes,,No,Wealthy,No,04/19/15,04/21/15,APO AE 26257,3524.65
66735640b18d03bc02f53040,fffe3200370036003700,Gina Marshall,,6.0,4.0,134.0,,6.78,16.55,No,No,No,Roadways,Yes,Working Class,No,03/27/18,03/27/18,"Nguyenborough, MD 98374",475.34
66735640b18d03bc02f52508,fffe3300310036003200,Tammy Schultz,0.67,8.0,4.0,3882.0,Marble,7.58,11.51,No,No,No,,No,Working Class,No,02/01/19,02/02/19,"East Josephchester, WV 43193",357.69
66735640b18d03bc02f52545,fffe3400360031003000,Samantha Witt,0.02,20.0,9.0,5386.0,Bronze,5.82,57.61,Yes,Yes,No,Airways,No,Working Class,No,04/15/15,04/15/15,"Torresberg, NH 40066",314.17
66735640b18d03bc02f51d83,fffe3800310034003900,Alan Suen,0.36,27.0,7.0,3706.0,Brass,14.95,15.87,Yes,Yes,No,Airways,No,Wealthy,No,03/24/16,03/24/16,"West Douglas, AL 37205",320.36
66735640b18d03bc02f52c76,fffe3500340039003400,Johnny Mccarty,0.38,17.0,8.0,72057.0,Marble,113.79,35.9,No,No,No,Roadways,No,Working Class,No,01/05/16,01/08/16,"South Annaton, MD 32978",547.98
66735640b18d03bc02f51d26,fffe3600330039003100,Katie Moss,0.73,13.0,7.0,,Wood,5.21,20.84,No,Yes,No,,No,Working Class,No,01/05/18,01/01/18,"Jessicabury, OR 58375",401.34
66735640b18d03bc02f52cd2,fffe3800340030003500,Veronica Starns,0.02,37.0,15.0,874.0,Wood,6.77,18.31,Yes,No,No,Waterways,No,Working Class,No,03/11/16,03/14/16,"Arnoldmouth, UT 29761",112.04
66735640b18d03bc02f52e2f,fffe3400330031003700,Pearl Harrod,,8.0,5.0,,Marble,5.66,60.85,Yes,No,Yes,Waterways,No,Working Class,No,02/25/15,02/27/15,"Reneefurt, LA 68592",354.82
66735640b18d03bc02f52f24,fffe3800370031003100,Beaulah Ledoux,0.58,12.0,6.0,20337.0,Marble,43.34,49.18,Yes,No,Yes,Waterways,No,Working Class,No,04/08/18,04/10/18,"Sarahfurt, WY 70377",763.41
66735640b18d03bc02f531f1,fffe3700360037003000,Victor Bello,0.18,20.0,6.0,140430.0,Stone,96.49,92.61,No,No,No,Airways,No,Working Class,No,02/19/18,02/15/18,"Lake Kellyville, ME 15361",1359.99
66735640b18d03bc02f5194b,fffe3900360035003300,John Blair,0.66,9.0,5.0,184.0,Aluminium,6.9,10.48,No,No,No,Roadways,No,Working Class,No,11/10/16,11/07/16,FPO AE 03279,-244.61
66735640b18d03bc02f5282b,fffe3100320038003400,Christina Tackett,0.52,26.0,,,Stone,5268.58,26.86,No,No,Yes,Roadways,No,Working Class,,03/09/19,03/07/19,"Port Travisburgh, NY 86802",53562.06
66735640b18d03bc02f5210b,fffe3100390037003300,Joyce Utz,0.16,,11.0,973.0,Aluminium,6.17,22.07,No,No,No,Roadways,No,Working Class,No,03/01/17,03/04/17,"New Stevenville, TN 61848",150.44
66735640b18d03bc02f5288e,fffe3800320033003600,Irene Pike,0.25,14.0,8.0,56028.0,Marble,234.5,47.78,Yes,No,No,Roadways,No,Working Class,No,08/02/19,08/04/19,"Cindytown, SD 85437",772.72
66735640b18d03bc02f52454,fffe3900330036003700,Alice Lantrip,0.73,14.0,7.0,80676.0,Stone,498.81,99.64,No,No,No,Roadways,No,Working Class,No,07/31/15,07/29/15,"Port Lisa, TN 46903",4542.53
66735640b18d03bc02f52dab,fffe3200370039003500,Morton Klipfel,0.79,16.0,6.0,,Wood,3.52,19.68,No,Yes,Yes,Airways,No,Wealthy,Yes,01/23/16,01/23/16,"East Bryanberg, DC 39111",457.56
66735640b18d03bc02f52568,fffe3100330031003700,Gary Harris,0.36,10.0,5.0,,Wood,3.09,20.71,No,No,No,Airways,No,Working Class,No,09/07/16,09/03/16,"South Andrewmouth, TN 84203",179.11
66735640b18d03bc02f52a53,fffe320038003400,Matthew Griffin,0.01,,6.0,,Marble,174.07,42.66,No,No,No,Roadways,No,Working Class,No,05/11/19,05/12/19,"West Michele, MN 88741",368.2
